Date,Open,High,Low,Close,Volume
7-Feb-13,67.33,67.37,66.56,67.30,46011203
6-Feb-13,67.22,67.55,67.04,67.24,43595136
5-Feb-13,66.76,67.67,66.61,67.46,35129982
4-Feb-13,67.25,67.46,66.46,66.48,48483691
1-Feb-13,67.34,67.78,67.07,67.66,53124521
31-Jan-13,66.99,67.35,66.81,66.87,34870426
30-Jan-13,67.28,67.48,66.87,67.02,34444953
29-Jan-13,67.06,67.31,66.63,67.16,35554610
28-Jan-13,67.01,67.38,66.93,67.15,32933927
25-Jan-13,66.89,67.19,66.74,67.00,39248726
24-Jan-13,66.69,67.28,66.56,66.66,42603381
23-Jan-13,67.56,67.79,67.46,67.59,31977406
22-Jan-13,67.15,67.23,66.73,67.18,32123006
18-Jan-13,67.01,67.14,66.77,67.07,31991953
17-Jan-13,67.18,67.48,67.06,67.22,32030740
16-Jan-13,66.75,67.13,66.60,66.90,33828119
15-Jan-13,66.63,66.73,66.33,66.63,31675276
14-Jan-13,66.90,67.15,66.67,66.96,36777292
11-Jan-13,67.14,67.29,67.00,67.26,21160468
10-Jan-13,67.21,67.27,66.55,67.17,37534251
9-Jan-13,66.62,66.95,66.55,66.77,25609172
8-Jan-13,66.64,66.82,66.17,66.52,28743941
7-Jan-13,66.46,66.76,66.25,66.65,26766190
4-Jan-13,66.87,66.88,66.47,66.63,33973326
3-Jan-13,67.20,67.34,66.65,66.85,47366435
2-Jan-13,66.69,67.23,66.48,67.20,70695891
31-Dec-12,63.68,65.25,63.58,65.13,57553098
28-Dec-12,63.93,64.43,63.75,63.78,33082054
27-Dec-12,64.56,64.64,63.60,64.40,52943138
26-Dec-12,65.08,65.18,64.29,64.50,21760846
24-Dec-12,65.06,65.14,64.92,65.07,11418232
21-Dec-12,64.89,65.28,64.60,65.20,51144552
20-Dec-12,66.38,66.41,65.93,66.26,40754272
19-Dec-12,66.72,66.76,66.22,66.26,34832444
18-Dec-12,65.85,66.65,65.70,66.55,55595997
17-Dec-12,64.73,65.57,64.66,65.55,42302841
14-Dec-12,64.90,65.08,64.47,64.69,39630252
13-Dec-12,65.71,66.16,65.03,65.31,45467642
12-Dec-12,66.29,66.32,65.65,65.83,45917674
11-Dec-12,65.58,66.34,65.52,65.97,40750801
10-Dec-12,64.75,65.46,64.75,65.12,33219547
7-Dec-12,65.65,65.71,64.71,64.93,30092666
6-Dec-12,64.71,65.48,64.53,65.32,47519071
5-Dec-12,65.53,65.54,64.55,64.90,54076124
4-Dec-12,65.69,65.77,65.20,65.63,49671701
3-Dec-12,66.32,66.37,65.64,65.67,28239968
30-Nov-12,65.92,65.97,65.61,65.80,33502042
29-Nov-12,65.82,66.14,65.58,65.91,41135813
28-Nov-12,64.66,65.57,64.25,65.52,37295780
